ID,StudyID,Sex,AgeAtScreen,Age_Bin,BodyWeight,BW_Bin,BW_zscore,FRC,Cg,Ettube,EC150,Raw_mean,Raw_std,Raw_min,Raw_max,Iaw_mean,Iaw_std,Iaw_min,Iaw_max,Rti_mean,Rti_std,Rti_min,Rti_max,Iti_mean,Iti_std,Iti_min,Iti_max,Cti_mean,Cti_std,Cti_min,Cti_max,Eti,ResNorm_mean,ResNorm_std,ResNorm_min,ResNorm_max,gest_nanCount_PM,gest_nanCount_O3,gest_nanCount_NO2,gest_nanCount_Temp,gest_countPMsensitive,gest_countPMunhealthy,gest_countO3sensitive,gest_countO3unhealthy,gest_countNO2sensitive,gest_countNO2unhealthy,gest_countTempsensitive,gest_countTempunhealthy,gest_avgPM,gest_avgO3,gest_avgNO2,gest_avgTemp,gest_AUCPM,gest_AUCO3,gest_AUCNO2,gest_AUCTemp,neonatal_nanCount_PM,neonatal_nanCount_O3,neonatal_nanCount_NO2,neonatal_nanCount_Temp,neonatal_countPMsensitive,neonatal_countPMunhealthy,neonatal_countO3sensitive,neonatal_countO3unhealthy,neonatal_countNO2sensitive,neonatal_countTempsensitive,neonatal_countTempunhealthy,neonatal_avgPM,neonatal_avgO3,neonatal_avgNO2,neonatal_avgTemp,neonatal_AUCPM,neonatal_AUCO3,neonatal_AUCNO2,neonatal_AUCTemp,infancy_nanCount_PM,infancy_nanCount_O3,infancy_nanCount_NO2,infancy_nanCount_Temp,infancy_countPMsensitive,infancy_countPMunhealthy,infancy_countO3sensitive,infancy_countO3unhealthy,infancy_countNO2sensitive,infancy_countNO2unhealthy,infancy_countTempsensitive,infancy_countTempunhealthy,infancy_avgPM,infancy_avgO3,infancy_avgNO2,infancy_avgTemp,infancy_AUCPM,infancy_AUCO3,infancy_AUCNO2,infancy_AUCTemp,postnatal_nanCount_PM,postnatal_nanCount_O3,postnatal_nanCount_NO2,postnatal_nanCount_Temp,postnatal_countPMsensitive,postnatal_countPMunhealthy,postnatal_countO3sensitive,postnatal_countO3unhealthy,postnatal_countNO2sensitive,postnatal_countNO2unhealthy,postnatal_countTempsensitive,postnatal_countTempunhealthy,postnatal_avgPM,postnatal_avgO3,postnatal_avgNO2,postnatal_avgTemp,postnatal_AUCPM,postnatal_AUCO3,postnatal_AUCNO2,postnatal_AUCTemp,postnatal_totalhours,PFTpre_7d_nanCount_PM,PFTpre_7d_nanCount_O3,PFTpre_7d_nanCount_NO2,PFTpre_7d_nanCount_Temp,PFTpre_7d_countPMsensitive,PFTpre_7d_countPMunhealthy,PFTpre_7d_countO3sensitive,PFTpre_7d_countO3unhealthy,PFTpre_7d_countNO2sensitive,PFTpre_7d_countNO2unhealthy,PFTpre_7d_countTempsensitive,PFTpre_7d_countTempunhealthy,PFTpre_7d_avgPM,PFTpre_7d_avgO3,PFTpre_7d_avgNO2,PFTpre_7d_avgTemp,PFTpre_7d_AUCPM,PFTpre_7d_AUCO3,PFTpre_7d_AUCNO2,PFTpre_7d_AUCTemp,PFTpre_30d_nanCount_PM,PFTpre_30d_nanCount_O3,PFTpre_30d_nanCount_NO2,PFTpre_30d_nanCount_Temp,PFTpre_30d_countPMsensitive,PFTpre_30d_countPMunhealthy,PFTpre_30d_countO3sensitive,PFTpre_30d_countO3unhealthy,PFTpre_30d_countNO2sensitive,PFTpre_30d_countNO2unhealthy,PFTpre_30d_countTempsensitive,PFTpre_30d_countTempunhealthy,PFTpre_30d_avgPM,PFTpre_30d_avgO3,PFTpre_30d_avgNO2,PFTpre_30d_avgTemp,PFTpre_30d_AUCPM,PFTpre_30d_AUCO3,PFTpre_30d_AUCNO2,PFTpre_30d_AUCTemp
5F850,C,F,1191,3,4.25,4,-0.879117024674527,0.209004353,0.000215691,4.5,2.505244,17.5396,0.7834879464434802,16.8725,19.0386,0.181902,0.006934265642445497,0.174,0.19411,9.85577,0.6504132584578651,8.2436,10.5518,1.00041e-05,4.121757985239422e-09,1e-05,1.0011e-05,0.00286661,0.00011305762984720072,0.0026683,0.002996,348.8441050578907,1.6236387108897918,0.10852235952332151,1.4256201988056283,1.799813526921148,111,174,173,124,1038,91,71,0,895,4,0,0,11.1041558441558,0.0198494850805387,0.00884371700105593,51.8112587959343,42751.0,75.1699999999999,33.4999999999999,198799.8,3,32,32,1,14,0,59,5,58,13,0,6.1991643454039,0.0293454281567489,0.00579970972423803,59.1025,4451.0,20.219,3.996,42553.8,451,378,382,6,1330,117,541,96,1284,6,284,3,9.30777338603426,0.0238076471355866,0.00743230186708445,60.2114996888612,70646.0,182.438,56.9239999999998,483799.4,2817,2949,2667,37,5044,373,2041,205,3825,26,993,26,9.84047656007451,0.0266095334685599,0.00691091133575135,61.1252837326608,253569.4,682.162,179.117000000004,1745004.6,28585,0,44,14,0,21,0,43,13,26,0,33,3,9.81420118343195,0.037992,0.00746451612903226,74.294674556213,1658.6,4.749,1.157,12555.8,71,113,47,0,94,2,77,15,44,0,80,3,9.34553846153846,0.0303190789473684,0.00577299703264095,71.7472954230236,6074.6,18.434,3.891,51729.8
AEC96,C,M,1216,3,5.26,5,-0.504404403968527,0.287963606,0.000297176,5.0,5.249448,16.315530000000003,0.8478919585916854,15.2347,17.497,0.17887,0.01252896200364935,0.16562,0.1957,3.48831,0.81104189294457,2.0659,4.4361,0.0072817444,0.01533361033261435,1e-05,0.037117,0.0020531530000000003,0.0008097630806332595,0.00052275,0.0025899,487.0557625271959,0.8882046060986427,0.3708866415043795,0.664735670369812,1.593201845854732,111,174,173,124,1038,91,71,0,895,4,0,0,11.1041558441558,0.0198494850805387,0.00884371700105593,51.8112587959343,42751.0,75.1699999999999,33.4999999999999,198799.8,3,32,32,1,14,0,59,5,58,13,0,6.1991643454039,0.0293454281567489,0.00579970972423803,59.1025,4451.0,20.219,3.996,42553.8,451,378,382,6,1273,112,541,96,1284,6,284,3,9.07083003952569,0.0238076471355866,0.00743230186708445,60.2114996888612,68847.6,182.438,56.9239999999998,483799.4,2818,2999,2717,37,5067,370,2136,215,3850,26,1054,26,9.73441802252816,0.0266922401283128,0.00689375850083133,61.3340469328942,256667.4,698.963,182.464000000004,1787764.8,29185,0,14,14,0,11,0,34,5,10,0,29,0,5.22366863905325,0.0311354838709677,0.00660645161290323,72.7715976331361,882.8,4.826,1.024,12298.4,1,60,60,0,80,2,133,23,51,0,94,3,8.24833333333333,0.0317942511346445,0.0064750378214826,72.1642163661581,5938.8,21.016,4.28,52030.4
65244,C,M,1213,3,6.13,6,0.547964153345978,0.362456398,0.000374052,5.0,1.692,13.31853,1.016780462538497,12.1482,14.6389,0.127006,0.012113443587830654,0.11284,0.14341,5.07044,0.8213228248786631,3.7222,6.3143,1.00214e-05,4.379802126428383e-08,1e-05,1.0132e-05,0.0039273599999999995,0.0004059504381352755,0.0035887,0.0045837,254.6239713191559,0.7381152221419446,0.03728529849315788,0.6882449095242685,0.803728266417602,111,174,173,124,1038,91,71,0,895,4,0,0,11.1041558441558,0.0198494850805387,0.00884371700105593,51.8112587959343,42751.0,75.1699999999999,33.4999999999999,198799.8,3,32,32,1,14,0,59,5,58,13,0,6.1991643454039,0.0293454281567489,0.00579970972423803,59.1025,4451.0,20.219,3.996,42553.8,451,378,382,6,1320,117,541,96,1284,6,284,3,9.28484848484849,0.0238076471355866,0.00743230186708445,60.2114996888612,70472.0,182.438,56.9239999999998,483799.4,2818,2993,2711,37,5115,375,2131,215,3850,26,1052,26,9.83625023768777,0.0266934532924962,0.00689860616619967,61.3164878250103,258644.2,697.233,182.137000000004,1782838.2,29113,0,14,14,0,11,0,40,5,10,0,27,0,7.28520710059172,0.0320903225806452,0.0069483870967742,73.4745562130177,1231.2,4.974,1.077,12417.2,1,112,60,0,99,2,133,23,51,0,92,3,9.40305555555556,0.0325451559934318,0.00649319213313162,72.2890429958391,6770.2,19.82,4.292,52120.4
81B22,C,M,1236,3,4.93,5,-1.01544100967101,0.26124148,0.000269599,4.5,14.454112,19.91738,0.5652535513672899,19.3002,20.7744,0.177389,0.004856812969656359,0.1715,0.18398,7.90404,0.2778075160970269,7.5124,8.2782,1.00227e-05,3.1724683695122144e-08,1e-05,1.0097e-05,0.00368681,0.0002178056138956121,0.0034836,0.0041028,271.23719421396817,0.5201608735362325,0.029775639453211933,0.48659552513863574,0.5566142304867135,100,175,174,125,1014,91,65,0,885,4,0,0,10.9202797202797,0.0199020073956682,0.00880512278848689,51.7394681960375,42163.2,75.3489999999999,33.3449999999999,198472.6,2,31,31,0,14,0,64,5,60,13,0,6.23783031988873,0.0293449275362319,0.00575652173913044,59.6515950069348,4485.0,20.248,3.972,43008.8,451,378,405,6,1321,117,539,96,1282,6,284,3,9.29275362318841,0.0237942059245727,0.00744224724986902,60.1743123833229,70532.0,182.335,56.8289999999998,483500.6,2818,3020,2738,36,4078,225,2228,227,3893,26,1141,29,7.93520318843817,0.0267671232876712,0.00690704497344687,61.5569003341321,213036.4,713.209999999999,185.986000000004,1823869.4,29665,0,7,7,0,0,0,14,0,5,0,7,0,1.63076923076923,0.0283703703703704,0.00648148148148148,68.8094674556213,275.6,4.596,1.05,11628.8,1,41,41,0,0,0,137,17,53,0,116,3,1.56333333333333,0.0310441176470588,0.00721764705882352,73.5647711511789,1125.6,21.11,4.908,53040.2
E62B2,C,M,1226,3,6.64,7,1.07734321356946,0.408718948,0.000421795,5.0,8.26,9.104769999999998,0.7791560962562849,8.0141,10.5748,0.0838905,0.004869039495743603,0.077852,0.09427,7.921550000000001,0.5595471308716242,6.7157,8.4843,1.00003e-05,6.749485577102203e-10,1e-05,1.0002e-05,0.004727230000000001,0.0004952854127784413,0.0041107,0.0057364,211.54037353799157,0.7238334286980127,0.04334727112773639,0.6569443586397988,0.7840615824498868,100,175,174,125,1035,91,65,0,885,4,0,0,11.0551670551671,0.0199020073956682,0.00880512278848689,51.7394681960375,42684.0,75.3489999999999,33.3449999999999,198472.6,2,31,31,0,14,0,64,5,60,13,0,6.23783031988873,0.0293449275362319,0.00575652173913044,59.6515950069348,4485.0,20.248,3.972,43008.8,451,378,405,6,1313,117,539,96,1282,6,284,3,9.16790513833992,0.0237942059245727,0.00744224724986902,60.1743123833229,69584.4,182.335,56.8289999999998,483500.6,2818,3010,2728,36,5116,375,2206,227,3885,26,1126,29,9.73361145563198,0.0267522241150861,0.00691021463085754,61.4855422096703,258982.2,706.66,184.482000000004,1806998.6,29425,0,7,7,0,11,0,51,8,22,0,48,3,7.99289940828402,0.0363086419753086,0.00847530864197531,78.3952662721893,1350.8,5.882,1.373,13248.8,1,51,51,0,25,0,150,17,56,0,122,3,7.19555555555556,0.0317940298507462,0.00717164179104477,74.1364771151179,5180.8,21.302,4.805,53452.4
C6F42,C,F,1169,3,5.2,5,0.7900098745969,0.283040483,0.000292095,4.5,5.288,18.7459,0.21416863552921248,18.4478,19.1292,0.16262600000000002,0.003112598771302067,0.15857,0.16883,7.29953,0.37333669656223184,6.8551,7.8415,1.02877e-05,3.7756766869588343e-07,1e-05,1.0845e-05,0.0030463200000000004,4.80461074848363e-05,0.0029738,0.0031382,328.26492292339606,0.36837695512515417,0.009548155047640472,0.3519319585708878,0.3797025821837531,100,175,174,125,1035,91,65,0,885,4,0,0,11.0551670551671,0.0199020073956682,0.00880512278848689,51.7394681960375,42684.0,75.3489999999999,33.3449999999999,198472.6,2,31,31,0,14,0,64,5,60,13,0,6.23783031988873,0.0293449275362319,0.00575652173913044,59.6515950069348,4485.0,20.248,3.972,43008.8,451,378,405,6,1281,115,539,96,1282,6,284,3,8.86768115942029,0.0237942059245727,0.00744224724986902,60.1743123833229,67305.7,182.335,56.8289999999998,483500.6,2746,2843,2627,36,4891,369,1995,192,3791,26,957,23,9.63225080004741,0.0265686126754978,0.00693672827369262,60.9760750865422,243801.9,669.901000000001,176.401000000003,1708610.6,28057,0,7,7,0,25,0,22,1,6,0,35,0,8.90769230769231,0.0340185185185185,0.00590123456790124,76.6485207100592,1505.4,5.511,0.956000000000001,12953.6,2,31,31,0,57,0,94,6,36,0,68,0,7.57218358831711,0.0342217391304348,0.00510434782608696,70.548959778086,5444.4,23.613,3.522,50865.8
EB46C,C,F,1169,3,3.8,4,-1.45630448863226,0.176643091,0.000182294,4.0,7.08,41.126310000000004,1.8266266147981343,39.2572,44.4042,0.25026,0.010833611278485733,0.23136,0.26741,9.678120000000002,2.231239794772802,6.9848,14.1591,1.0000699999999999e-05,1.636391694484154e-09,1e-05,1.0005e-05,0.0020963399999999995,0.0001639533551552595,0.0018715,0.002317,477.02185714149437,1.0171968891362781,0.13784739888791503,0.8165069682942732,1.189720905297866,100,175,174,125,1024,91,59,0,879,4,0,0,11.016317016317,0.0199160063391442,0.00878531819382093,51.656882168926,42534.0,75.4019999999999,33.2699999999998,198155.8,2,31,31,0,15,0,68,5,65,13,0,6.20723226703755,0.0290289855072464,0.00576376811594203,60.2382801664355,4463.0,20.03,3.977,43431.8,451,378,428,6,1009,79,535,96,1277,6,284,3,8.18188405797102,0.0238252642568185,0.00744424011559173,60.1449657747355,62100.5,182.573,56.6729999999998,483264.8,2746,2843,2627,36,4602,333,1995,192,3791,26,957,23,9.411461419936,0.0265595304196082,0.00693405426661437,60.9851325791371,238213.5,669.672000000001,176.333000000003,1708864.4,28057,0,7,7,0,9,0,16,1,5,0,30,0,6.9207100591716,0.0328456790123457,0.0052962962962963,74.9869822485207,1169.6,5.321,0.858000000000001,12672.8,1,30,30,0,57,0,89,6,36,0,68,0,7.42861111111111,0.033985528219971,0.00506946454413893,70.2768377253814,5348.6,23.484,3.503,50669.6
4259D,C,F,1194,3,3.93,4,-1.41231151035213,0.185804135,0.000191748,3.5,15.962667,40.65066,0.7375403570125657,39.4728,41.715,0.313089,0.008533497980182433,0.30124,0.32659,6.603149999999999,0.9480842968264421,5.8798,9.1666,1.03196e-05,5.722672646781591e-07,1e-05,1.1826e-05,0.0021138,9.064564707327834e-05,0.0019149,0.0022142,473.08165389346203,0.38870522243949734,0.019357278992400834,0.3681773323785561,0.4377588346043044,100,175,174,125,1024,91,59,0,879,4,0,0,11.016317016317,0.0199160063391442,0.00878531819382093,51.656882168926,42534.0,75.4019999999999,33.2699999999998,198155.8,2,31,31,0,15,0,68,5,65,13,0,6.20723226703755,0.0290289855072464,0.00576376811594203,60.2382801664355,4463.0,20.03,3.977,43431.8,451,378,428,6,1330,117,535,96,1277,6,284,3,9.30487483530962,0.0238252642568185,0.00744424011559173,60.1449657747355,70624.0,182.573,56.6729999999998,483264.8,2816,2956,2674,36,5114,375,2056,210,3829,26,1004,26,9.89249642041717,0.0266133613478075,0.00690613093176321,61.1736976346039,255632.0,683.99,179.442000000004,1750852.4,28657,0,14,14,0,68,2,35,18,22,0,28,3,13.4733727810651,0.0347032258064516,0.00689032258064516,72.1644970414201,2277.0,5.379,1.068,12195.8,70,118,52,0,109,4,72,19,38,0,60,3,9.97235023041475,0.0301028192371476,0.0054678624813154,70.3742024965326,6492.0,18.152,3.658,50739.8
1E05B,C,F,1181,3,5.45,5,1.11213262884407,0.303739668,0.000313457,4.5,2.355142,15.615509999999997,1.5929324157038172,13.0035,17.4793,0.167071,0.0172559435493333,0.14297,0.19671,6.12337,1.8109187073293918,2.6582,7.6498,0.020002500000000003,0.042147891095917635,1e-05,0.099984,0.0024481710000000003,0.0011990463036231013,0.00022064,0.0035742,408.4681993210441,1.5475494507976069,0.21568957620689702,1.14445871182906,1.7609105785302503,98,175,174,125,920,88,54,0,850,3,0,0,10.377633963241,0.0200087163232963,0.00864166886717714,51.5372262773723,40088.8,75.753,32.7259999999998,197696.8,2,31,31,0,15,0,77,5,66,13,0,6.43671766342142,0.0292666666666667,0.00576956521739131,61.331761442441,4628.0,20.194,3.981,44220.2,451,378,474,6,1301,116,527,96,1272,6,284,3,9.05030303030303,0.0238777241289313,0.00745566274613451,60.0439327940261,68691.8,182.975,56.4169999999998,482453.0,2816,2925,2650,36,5007,371,1996,192,3795,26,960,23,9.79280817893376,0.0265371361132966,0.00690932087954869,61.0781800840722,250000.6,674.574000000001,177.535000000004,1729062.2,28345,70,73,14,0,19,0,0,0,0,0,3,0,9.33131313131313,0.02078125,0.00488387096774194,70.6520710059172,923.8,1.995,0.757,11940.2,71,100,41,0,73,2,46,2,29,0,53,0,8.01969230769231,0.0296392914653784,0.00512205882352942,70.8735090152566,5212.8,18.406,3.483,51099.8
53AD8,C,F,1180,3,4.83,5,0.123920002203374,0.253317308,0.000261421,4.5,7.27,16.732580000000002,0.561633365580548,15.5286,17.3973,0.165328,0.004591022156823517,0.15575,0.1697,6.939079999999999,0.6433312034507057,6.0523,8.5084,1e-05,0.0,1e-05,1e-05,0.00286827,0.00012132774758204875,0.0027254,0.0030766,348.6422129018537,1.465942098595856,0.022977611530688204,1.442568280168333,1.5249752936369831,98,175,174,125,1004,91,54,0,850,3,0,0,10.8848045560445,0.0200087163232963,0.00864166886717714,51.5372262773723,42048.0,75.753,32.7259999999998,197696.8,2,31,31,0,15,0,77,5,66,13,0,6.43671766342142,0.0292666666666667,0.00576956521739131,61.331761442441,4628.0,20.194,3.981,44220.2,451,378,474,6,1334,118,527,96,1272,6,284,3,9.32108036890646,0.0238777241289313,0.00745566274613451,60.0439327940261,70747.0,182.975,56.4169999999998,482453.0,2816,2901,2648,36,5006,373,1996,192,3795,26,960,23,9.83347578906097,0.0265371361132966,0.0069113855022788,61.0737705497613,250802.8,674.574000000001,177.436000000004,1727471.6,28321,70,51,14,0,1,0,0,0,1,0,3,0,4.00808080808081,0.0213813559322034,0.00502580645161291,71.1846153846154,396.8,2.523,0.779,12030.2,71,77,40,0,54,2,46,2,30,0,53,0,7.03815384615385,0.0298509316770186,0.00507782672540382,70.6812760055479,4574.8,19.224,3.458,50961.2
9E4A0,C,M,1222,3,4.73,5,-1.17024717317944,0.245475251,0.000253328,4.5,0.05395,13.583769999999998,1.6994590878341913,11.3241,15.9179,0.130388,0.01281961933912236,0.11568,0.15077,9.19697,1.299490852475179,7.2684,10.6384,1e-05,0.0,1e-05,1e-05,0.0029887000000000004,0.0002332809226852656,0.0026776,0.0032962,334.59363602904267,0.7718664634048029,0.0317156399261954,0.726125040176,0.8107483660769712,98,175,174,125,0,0,50,0,834,3,0,0,2.16173958063681,0.0199619651347068,0.00858014259308156,51.5001564129302,8350.8,75.576,32.4929999999998,197554.6,3,32,34,0,0,0,84,5,71,13,0,1.30640668523677,0.0296792452830189,0.00584570596797671,61.581414701803,938.0,20.449,4.016,44400.2,451,381,481,6,3,0,521,96,1267,6,284,3,1.86769433465085,0.0238808093994778,0.00745052910052908,60.004505289359,14175.8,182.927,56.3259999999999,482136.2,2818,3006,2724,36,3607,231,2204,227,3881,26,1126,29,7.25272528384444,0.0267494966379212,0.0069141890622065,61.5102174580958,192277.0,704.127,183.952000000004,1801818.8,29329,0,7,7,0,11,0,51,8,22,0,48,3,7.99289940828402,0.0363086419753086,0.00847530864197531,78.3952662721893,1350.8,5.882,1.373,13248.8,1,51,51,0,25,0,150,17,56,0,122,3,7.19555555555556,0.0317940298507462,0.00717164179104477,74.1364771151179,5180.8,21.302,4.805,53452.4
910FB,C,M,1225,3,6.45,6,0.857331670029098,0.391266926,0.000403784,4.5,4.5979,15.69938,1.1528355407429103,14.5842,17.5599,0.13582700000000003,0.016114618656500823,0.12139,0.16335,7.74272,1.1010918700191288,5.8592,8.7106,1.0007e-05,1.501110699892982e-08,1e-05,1.0045e-05,0.0036983100000000007,0.00034472669190405185,0.003139,0.0040363,270.3937744537369,0.6054139694534639,0.05897855410460133,0.5190023653282407,0.66607684645221,98,175,174,125,991,91,50,0,834,3,0,0,10.8086979031841,0.0199619651347068,0.00858014259308156,51.5001564129302,41754.0,75.576,32.4929999999998,197554.6,3,32,34,0,15,0,84,5,71,13,0,6.53203342618384,0.0296792452830189,0.00584570596797671,61.581414701803,4690.0,20.449,4.016,44400.2,451,381,481,6,1295,116,521,96,1267,6,284,3,9.14189723320158,0.0238808093994778,0.00745052910052908,60.004505289359,69387.0,182.927,56.3259999999999,482136.2,2818,3009,2727,36,5101,373,2212,227,3884,26,1134,29,9.74882443667005,0.026754281600485,0.00691351128439694,61.539921675464,259153.0,706.099,184.411000000004,1807119.8,29401,0,7,7,0,10,0,32,4,20,0,33,0,6.08639053254438,0.0327037037037037,0.00816666666666667,75.8710059171598,1028.6,5.298,1.323,12822.2,1,48,48,0,30,0,145,17,57,0,126,3,7.16472222222222,0.0315720653789004,0.00727488855869242,74.4760055478502,5158.6,21.248,4.896,53697.2
3BA45,C,M,1230,3,6.08,6,0.387686465456614,0.358021742,0.000369475,4.5,2.403977,21.37016,0.42552772255949106,20.7564,22.0666,0.161935,0.007010668457588209,0.1507,0.17066,5.91492,0.37053516792157076,5.4579,6.6234,1.03668e-05,6.150818915667515e-07,1e-05,1.1972e-05,0.00318836,9.134148625411738e-05,0.0030248,0.0033211,313.64086865974986,0.49445868837946944,0.012676446995846583,0.4793184636483688,0.5247815260627431,98,175,174,125,973,90,50,0,812,3,0,0,10.6746052290966,0.0201428948758584,0.00846395563770791,51.4222627737226,41236.0,76.261,32.0529999999998,197255.8,3,32,34,0,1,0,85,5,73,13,0,3.14707520891365,0.0294078374455733,0.00588937409024745,62.5775312066574,2259.6,20.262,4.046,45118.4,451,381,481,6,877,109,520,96,1274,6,284,3,6.00793148880106,0.0238815926892951,0.00746349206349204,59.8960796515245,45600.2,182.933,56.4239999999998,481265.0,2818,3014,2732,36,4532,362,2226,227,3889,26,1141,29,8.35357824963487,0.026756403968763,0.00691668222031445,61.5924639647278,223065.6,709.232,185.291000000004,1816053.8,29521,0,7,7,0,0,0,14,0,5,0,7,0,1.63076923076923,0.0283703703703704,0.00648148148148148,68.8094674556213,275.6,4.596,1.05,11628.8,1,41,41,0,0,0,137,17,53,0,116,3,1.56333333333333,0.0310441176470588,0.00721764705882352,73.5647711511789,1125.6,21.11,4.908,53040.2
BB465,C,F,1184,3,4.5,5,-0.431903320286655,0.227754864,0.000235041,4.5,0.7489,16.37937,0.7301453691636423,15.5034,17.4846,0.18100600000000003,0.010252103523992855,0.17196,0.1955,8.14982,0.7068393182172155,6.9783,9.1164,1.0024100000000001e-05,7.58601783985949e-08,1e-05,1.024e-05,0.0028021999999999995,6.232827073915445e-05,0.0026984,0.0028882,356.8624652059097,1.4659094418912495,0.09495767622457685,1.401750946221248,1.7102460262770456,98,175,174,125,973,90,50,0,812,3,0,0,10.6746052290966,0.0201428948758584,0.00846395563770791,51.4222627737226,41236.0,76.261,32.0529999999998,197255.8,3,32,34,0,11,0,85,5,73,13,0,6.04958217270195,0.0294078374455733,0.00588937409024745,62.5775312066574,4343.6,20.262,4.046,45118.4,451,381,481,6,1329,118,520,96,1274,6,284,3,9.23175230566535,0.0238815926892951,0.00746349206349204,59.8960796515245,70069.0,182.933,56.4239999999998,481265.0,2816,2941,2659,36,5051,373,2039,205,3821,26,993,26,9.85424788094215,0.0265903595540901,0.00692212128270843,61.1665832775448,252278.6,677.416000000001,178.300000000004,1735968.8,28417,0,44,14,0,21,0,43,13,26,0,33,3,9.81420118343195,0.037992,0.00746451612903226,74.294674556213,1658.6,4.749,1.157,12555.8,71,113,47,0,94,2,77,15,44,0,80,3,9.34553846153846,0.0303190789473684,0.00577299703264095,71.7472954230236,6074.6,18.434,3.891,51729.8
59009,C,F,1191,3,4.57,5,-0.365673741650719,0.233100911,0.000240558,4.5,4.42,19.017480000000003,1.0543339759719823,17.4805,20.5961,0.19362000000000001,0.014288352676996121,0.1724,0.21312,8.224150000000002,0.9939811045040601,7.1061,10.2973,1.21898e-05,4.260143523925508e-06,1.0003e-05,2.3757e-05,0.0026053,0.00014023054826487217,0.0024117,0.0028174,383.83295589759337,0.2873337524431329,0.024872659371001766,0.26428383167036634,0.3279973123531398,98,175,174,125,969,90,50,0,813,3,0,0,10.6362930365001,0.0202517168515584,0.00844177449168203,51.380031282586,41088.0,76.673,31.9689999999998,197093.8,3,32,34,0,11,0,85,5,77,13,0,6.55431754874652,0.0290014513788099,0.00599272197962154,63.2865464632455,4706.0,19.982,4.117,45629.6,451,381,481,6,1307,118,523,96,1270,6,284,3,9.18727272727273,0.0239096605744126,0.00745436507936506,59.8425388923459,69731.4,183.148,56.3549999999999,480834.8,2817,2956,2674,36,5000,366,2061,210,3824,26,1004,26,9.78051071095933,0.0266081001989934,0.0069136660105748,61.221107569442,252024.2,681.939000000001,179.140000000004,1747801.4,28585,1,14,14,0,17,0,13,0,1,0,3,0,7.57023809523809,0.0284387096774194,0.00471612903225807,66.7112426035503,1271.8,4.408,0.731,11274.2,71,121,55,0,108,4,74,19,39,0,53,3,9.55353846153846,0.0295966666666666,0.00547897897897898,69.6502080443828,6209.8,17.758,3.649,50217.8
3411C,C,F,1161,3,4.74,5,0.104605028993629,0.246255737,0.000254134,4.0,2.735857,29.75616,0.7018622121819125,29.0211,31.0538,0.23442599999999997,0.006729383660072027,0.22647,0.24774,7.587940000000001,0.2702738948219421,7.3063,8.269,1.23519e-05,5.6192834942623144e-06,1e-05,2.7742e-05,0.00221692,8.219463080599199e-05,0.0020992,0.0023748,451.0762679753893,0.4188362998025502,0.032826077904062625,0.395478814215122,0.49862604279199757,98,175,174,125,968,90,53,0,815,3,0,0,10.6300802485115,0.020256207078711,0.00845629786110373,51.3537539103233,41064.0,76.69,32.0239999999998,196993.0,3,32,34,0,12,0,91,5,79,20,0,6.7033426183844,0.0293134978229318,0.0060174672489083,64.130374479889,4813.0,20.197,4.134,46238.0,454,381,481,6,1322,118,514,96,1269,6,277,3,9.18817714511665,0.0238984334203656,0.00745066137566136,59.7811574362165,69710.7,183.062,56.3269999999999,480341.6,2746,2835,2619,36,4919,363,1990,192,3781,26,957,23,9.7610772721844,0.0265490611266481,0.00694973461142373,61.0232131948687,245188.5,664.523000000001,175.453000000003,1698215.0,27865,0,7,7,0,25,0,22,1,6,0,35,0,8.90769230769231,0.0340185185185185,0.00590123456790124,76.6485207100592,1505.4,5.511,0.956000000000001,12953.6,2,31,31,0,55,0,94,6,36,0,68,0,6.02447844228095,0.0342217391304348,0.00510434782608696,70.548959778086,4331.6,23.613,3.522,50865.8
29A50,C,M,1228,3,5.83,6,0.102255332842298,0.336124629,0.000346878,4.5,2.265965,19.36911,0.7828985906375246,18.557,20.5248,0.166321,0.010481659590817564,0.15529,0.18129,6.972399999999999,0.45180148049533636,6.3197,7.5178,1.10379e-05,1.6441600658762583e-06,1.0024e-05,1.5339e-05,0.0040602400000000006,0.00024255618913746326,0.0036794,0.0044316,246.2908596536165,0.42256649021777326,0.011273602444054044,0.41028033992258994,0.44725471606318107,98,175,174,125,968,90,53,0,815,3,0,0,10.6300802485115,0.020256207078711,0.00845629786110373,51.3537539103233,41064.0,76.69,32.0239999999998,196993.0,3,32,34,0,12,0,91,5,79,20,0,6.7033426183844,0.0293134978229318,0.0060174672489083,64.130374479889,4813.0,20.197,4.134,46238.0,454,381,481,6,1334,118,514,96,1269,6,277,3,9.3100698563332,0.0238984334203656,0.00745066137566136,59.7811574362165,70635.5,183.062,56.3269999999999,480341.6,2818,3012,2730,36,4885,371,2223,227,3883,26,1141,29,9.20886512849371,0.0267500094478667,0.00691911902180024,61.6052518938751,245462.3,707.832,185.038000000004,1813473.8,29473,0,7,7,0,0,0,14,0,5,0,7,0,1.63076923076923,0.0283703703703704,0.00648148148148148,68.8094674556213,275.6,4.596,1.05,11628.8,1,41,41,0,0,0,137,17,53,0,116,3,1.56333333333333,0.0310441176470588,0.00721764705882352,73.5647711511789,1125.6,21.11,4.908,53040.2
